question_id,subject,chapter,topic,question,options,correct_option,answer,explanation,question_type,paper_id
MX7f8MTbmBWWmGKZdy3BO,physics,center-of-mass,collision,"A proton of mass m collides elastically with a particle of unknown mass at rest. After the collision,  the proton and the unknown particle are seen moving at an angle of 90<sup>o</sup> with respect to each other. The mass of unknown particle is : ","[{""identifier"": ""A"", ""content"": ""$${m \\over 2}$$""}, {""identifier"": ""B"", ""content"": ""m""}, {""identifier"": ""C"", ""content"": ""$${m \\over {\\sqrt 3 }}$$""}, {""identifier"": ""D"", ""content"": ""2 m""}]","[""B""]",,"<p>In figure (i) before collision, m' is mass of unknown particle; m is mass of proton; v<sub>1</sub> is initial velocity.</p>

<p>(i) Before collision :</p>
<p><img src=""https://app-content.cdn.examgoal.net/fly/@width/image/1l32mth8k/035418a3-4c67-48c4-8a2a-6921067bdf76/12040440-d1bd-11ec-9218-efb2cf12c71b/file-1l32mth8l.png?format=png"" data-orsrc=""https://app-content.cdn.examgoal.net/image/1l32mth8k/035418a3-4c67-48c4-8a2a-6921067bdf76/12040440-d1bd-11ec-9218-efb2cf12c71b/file-1l32mth8l.png"" loading=""lazy"" style=""max-width: 100%; height: auto; display: block; margin: 0px auto; max-height: 40vh;"" alt=""JEE Main 2018 (Online) 15th April Evening Slot Physics - Center of Mass and Collision Question 99 English Explanation 1""></p>

<p>Now, in figure (ii), v<sub>1</sub> is final velocity of unknown particle and v<sub>2</sub> is final velocity of proton.</p>

<p>(ii) After collision :</p>
<p><img src=""https://app-content.cdn.examgoal.net/fly/@width/image/1l32mu62c/397c94a2-021d-4f5b-ae17-11932eb8142c/2531af40-d1bd-11ec-9218-efb2cf12c71b/file-1l32mu62d.png?format=png"" data-orsrc=""https://app-content.cdn.examgoal.net/image/1l32mu62c/397c94a2-021d-4f5b-ae17-11932eb8142c/2531af40-d1bd-11ec-9218-efb2cf12c71b/file-1l32mu62d.png"" loading=""lazy"" style=""max-width: 100%; height: auto; display: block; margin: 0px auto; max-height: 40vh;"" alt=""JEE Main 2018 (Online) 15th April Evening Slot Physics - Center of Mass and Collision Question 99 English Explanation 2""></p>
<p>By conservation of momentum, we have</p>
<p>Momentum before collision = Momentum after collision</p>
<p>Consider x-component, we have</p>
<p>$$m{v_i} + m'\,.\,0 = m'{v_1}\cos 45^\circ  + m{v_2}\cos 45^\circ $$</p>
<p>$$m{v_i} = {1 \over {\sqrt 2 }}(m'{v_1} + m{v_2})$$ ..... (1)</p>
<p>Consider y-component, we have</p>
<p>$$0 = m'{v_1}\sin 45^\circ  - m{v_2}\sin 45^\circ $$</p>
<p>$${1 \over {\sqrt 2 }}(m'{v_i} - m{v_2}) = 0 \Rightarrow m'{v_1} = m{v_2}$$ ...... (2)</p>
<p>Substitute Eq. (2) in Eq. (1), we get</p>
<p>$$m{v_i} = {1 \over {\sqrt 2 }}(m{v_2} + m{v_2}) - \sqrt 2 m{v_2}$$</p>
<p>$$ \Rightarrow {v_i} = \sqrt 2 {v_2}$$ ..... (3)</p>
<p>Using Eq. (2) and (3) in Eq. (1), we get</p>
<p>$$m\sqrt 2 {v_2} = {1 \over {\sqrt 2 }}(m'{v_1} + m'{v_1})$$</p>
<p>$$2m{v_2} = 2m'{v_1}$$ ($$\because$$ $${v_1} = {v_2}$$)</p>
<p>$$ \Rightarrow m = m'$$</p>",mcq,jee-main-2018-online-15th-april-evening-slot
6ZE9CfSVinM7H5g2,physics,center-of-mass,collision,"In a collinear collision, a particle with an initial speed v<sub>0</sub> strikes a stationary particle of the same mass. If
the final total kinetic energy is 50% greater than the original kinetic energy, the magnitude of the relative
velocity between the two particles, after collision, is :","[{""identifier"": ""A"", ""content"": ""$${{{v_0}} \\over {\\sqrt 2 }}$$ ""}, {""identifier"": ""B"", ""content"": ""$${{v_0}} \\over 4$$ ""}, {""identifier"": ""C"", ""content"": ""$$\\sqrt 2 {v_0}$$""}, {""identifier"": ""D"", ""content"": ""$${{v_0}} \\over 2$$ ""}]","[""C""]",,"From conservation of linear momentum,
<br><br>mv<sub>0</sub> = mv<sub>1</sub> + mv<sub>2</sub>
<br><br>or v<sub>0</sub> = v<sub>1</sub> + v<sub>2</sub> ........(1)
<br><br>According to the question,
<br><br>K<sub>f</sub> = $${3 \over 2}$$K<sub>i</sub>
<br><br>$$ \Rightarrow $$ $${1 \over 2}mv_1^2 + {1 \over 2}mv_2^2 = {3 \over 2} \times {1 \over 2}mv_0^2$$
<br><br>$$ \Rightarrow $$ $$v_1^2 + v_2^2 = {3 \over 2}v_0^2$$
<br><br>Using eq (1) $${\left( {{v_1} + {v_2}} \right)^2} = v_0^2$$
<br><br>$$ \Rightarrow $$ $$v_1^2 + v_2^2 + 2{v_1}{v_2}$$ = $$v_0^2$$
<br><br>$$ \Rightarrow $$ $$2{v_1}{v_2}$$ = $$v_0^2 - {3 \over 2}v_0^2$$ = $$ - {1 \over 2}v_0^2$$
<br><br>Now, $${\left( {{v_1} - {v_2}} \right)^2}$$ = $${\left( {{v_1} + {v_2}} \right)^2} - 4{v_1}{v_2}$$
<br><br>= $$v_0^2 - \left( { - v_0^2} \right)$$ = $$2v_0^2$$
<br><br>$$\therefore$$ $${{v_1} - {v_2}}$$ = $$\sqrt 2 {v_0}$$",mcq,jee-main-2018-offline
VQNAfJ0JwW46dhyKi6RYv,physics,center-of-mass,collision,"If 10<sup>22</sup> gas molecules each of mass 10<sup>–26</sup> kg
collide with a surface (perpendicular to it)
elastically per second over an area 1 m<sup>2</sup> with
a speed 10<sup>4</sup> m/s, the pressure exerted by the gas
molecules will be of the order of :","[{""identifier"": ""A"", ""content"": ""10<sup>8</sup> N/m<sup>2</sup>""}, {""identifier"": ""B"", ""content"": ""10<sup>16</sup> N/m<sup>2</sup>""}, {""identifier"": ""C"", ""content"": ""10<sup>4</sup> N/m<sup>2</sup>""}, {""identifier"": ""D"", ""content"": ""2 N/m<sup>2</sup>""}]","[""D""]",,"<p>Momentum imparted to the surface in one collision,</p>
<p>$$\Delta p = ({p_i} - {p_f}) = mv - ( - mv) = 2mv$$ ..... (i)</p>
<p>Force on the surface due to n collision per second, $$F = {n \over t}(\Delta p) = n\Delta p$$ ($$\because$$ $$t = 1s$$)</p>
<p>= 2 mnv [from Eq. (i)]</p>
<p>So, pressure on the surface,</p>
<p>$$p = {F \over A} = {{2mnv} \over A}$$</p>
<p>Here, m = 10<sup>$$-$$26</sup> kg, n = 10<sup>22</sup> s<sup>$$-$$1</sup>, v = 10<sup>4</sup> ms<sup>$$-$$1</sup>, A = 1 m<sup>2</sup></p>
<p>$$\therefore$$ Pressure, $$p = {{2 \times {{10}^{ - 26}} \times {{10}^{22}} \times {{10}^4}} \over 1} = 2$$ N/m<sup>2</sup></p>
<p>So, pressure exerted is of order of 10<sup>0</sup>.</p>",mcq,jee-main-2019-online-8th-april-morning-slot
RdT8iUaE0q90yW6aBNDmT,physics,center-of-mass,collision,"A particle of mass 'm' is moving with speed '2v'
and collides with a mass '2m' moving with
speed 'v' in the same direction. After collision,
the first mass is stopped completely while the
second one splits into two particles each of
mass 'm', which move at angle 45° with respect
to the origianl direction.
The speed of each of the moving particle will
be :-","[{""identifier"": ""A"", ""content"": ""2 $$\\sqrt2$$v""}, {""identifier"": ""B"", ""content"": ""v / (2 $$\\sqrt2$$ )""}, {""identifier"": ""C"", ""content"": ""v / $$\\sqrt2$$""}, {""identifier"": ""D"", ""content"": ""$$\\sqrt2$$v""}]","[""A""]",,"Initial momentum · P<sub>i</sub>
 = 2mv + 2mv = 4 mv<br>
Let v<sup>'</sup> be the speed of $$l$$ particle
<img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734265484/exam_images/vr7aeezmxuya5yrhjcrk.webp"" style=""max-width: 100%;height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2019 (Online) 9th April Evening Slot Physics - Center of Mass and Collision Question 81 English Explanation"">
$$ \therefore 2{{mv} \over {\sqrt 2 }} = 4mv$$<br>
$$ \Rightarrow $$ v<sup>'</sup> = $${2\sqrt 2 }$$ v",mcq,jee-main-2019-online-9th-april-evening-slot
BQVxm3CHxJjC3vPE0HQaI,physics,center-of-mass,collision,"A body of mass 2 kg makes an eleastic collision
with a second body at rest and continues to move
in the original direction but with one fourth of its
original speed. What is the mass of the second
body ?","[{""identifier"": ""A"", ""content"": ""1.2 kg""}, {""identifier"": ""B"", ""content"": ""1.0 kg""}, {""identifier"": ""C"", ""content"": ""1.8 kg""}, {""identifier"": ""D"", ""content"": ""1.5 kg""}]","[""A""]",,"By conservation of linear momentum:<br><br>
$$2{v_0} = 2\left( {{{{v_0}} \over 4}} \right) + mv \Rightarrow 2{v_0} = {{{v_0}} \over 2} + mv$$<br><br>
$$ \Rightarrow {{3{v_0}} \over 2} = mv\,\,...(1)$$<br><br>
Since collision is elastic<br><br>
$${V_{separation}} = {V_{approch}}$$<br><br>
$$ \Rightarrow v - {{{v_0}} \over 4} = {v_0} \Rightarrow m = {6 \over 5} = 1.2\,kg$$",mcq,jee-main-2019-online-9th-april-morning-slot
ZIcXfjv1T8bgwjEoT07tL,physics,center-of-mass,collision,"A body of mass m<sub>1</sub> moving with an unknown
velocity of $${v_1}\mathop i\limits^ \wedge  $$, undergoes a collinear collision
with a body of mass m<sub>2</sub> moving with a velocity
$${v_2}\mathop i\limits^ \wedge  $$ . After collision, m<sub>1</sub> and m<sub>2</sub> move with
velocities of $${v_3}\mathop i\limits^ \wedge  $$ and $${v_4}\mathop i\limits^ \wedge  $$ , respectively.
If m<sub>2</sub> = 0.5 m<sub>1</sub> and v<sub>3</sub> = 0.5 v<sub>1</sub>, then v<sub>1</sub> is :-","[{""identifier"": ""A"", ""content"": ""$${v_4} - {{{v_2}} \\over 2}$$""}, {""identifier"": ""B"", ""content"": ""$${v_4} - {{{v_2}} \\over 4}$$""}, {""identifier"": ""C"", ""content"": ""$${v_4} - {v_2}$$""}, {""identifier"": ""D"", ""content"": ""$${v_4} + {v_2}$$""}]","[""C""]",,"Applying linear momentum conservation<br><br>
$${m_1}{v_1}\widehat i + {m_2}{v_2}\widehat i = {m_1}{v_3}\widehat i + {m_2}{v_4}\widehat i$$<br><br>
m<sub>1</sub>v<sub>1</sub> + 0.5 m<sub>1</sub>v<sub>2</sub> =  m<sub>1</sub>(0.5 v<sub>1</sub>) + 0.5 m<sub>1</sub>v<sub>4</sub><br><br>
0.5 m<sub>1</sub>v<sub>1</sub> = 0.5 m<sub>1</sub>(v<sub>4</sub> - v<sub>2</sub>)<br><br>
v<sub>1</sub> = v<sub>4</sub> - v<sub>2</sub>",mcq,jee-main-2019-online-8th-april-evening-slot
ffzhAQk3xQj3WUBZfz4ac,physics,center-of-mass,collision,"An alpha-particle of mass m suffers 1-dimensional elastic collision with a nucleus at rest of unknown mass. It is scattered directly backwards losing, 64% of its initial kinetic energy. The mass of the nucleus is ","[{""identifier"": ""A"", ""content"": ""2m""}, {""identifier"": ""B"", ""content"": ""4m""}, {""identifier"": ""C"", ""content"": ""1.5m""}, {""identifier"": ""D"", ""content"": ""3.5m""}]","[""B""]",,"We have following collision, where mass of $\alpha$ particle $=m$ and mass of nucleus $=M$
<br><br><img src=""https://app-content.cdn.examgoal.net/fly/@width/image/6y3zli1lk26wd5q/84e70eea-d2a2-4655-a938-b7c9295d5dac/7daab4d0-220e-11ee-8e56-71f4c7b5eb20/file-6y3zli1lk26wd5r.png?format=png"" data-orsrc=""https://app-content.cdn.examgoal.net/image/6y3zli1lk26wd5q/84e70eea-d2a2-4655-a938-b7c9295d5dac/7daab4d0-220e-11ee-8e56-71f4c7b5eb20/file-6y3zli1lk26wd5r.png"" loading=""lazy"" style=""max-width: 100%; height: auto; display: block; margin: 0px auto; max-height: 40vh; vertical-align: baseline;"" alt=""JEE Main 2019 (Online) 12th January Evening Slot Physics - Center of Mass and Collision Question 88 English Explanation"">
<br>Let $\alpha$ particle rebounds with velocity $v_1$, then Given :
<br><br>final energy of $\alpha=36 \%$ of initial energy
<br><br>$$
\begin{aligned}
\Rightarrow   \frac{1}{2} m v_1^2  =0.36 \times \frac{1}{2} m v^2 \\\\
\Rightarrow  v_1  = 0.6 v .......(i)
\end{aligned}
$$
<br><br>As unknown nucleus gained $64 \%$ of energy of $\alpha$, we have
<br><br>$$
\begin{aligned}
&amp; \frac{1}{2} M v_2^2=0.64 \times \frac{1}{2} m v^2 \\
&amp; \Rightarrow v_2=\sqrt{\frac{m}{M}} \times 0.8 v .........(ii)
\end{aligned}
$$
<br><br>From momentum conservation, we have
<br><br>$$
m v=M v_2-m v_1
$$
<br><br>Substituting values of $v_1$ and $v_2$ from Eqs. (i) and (ii), we have
<br><br>$$
\begin{array}{rlrl}
m v =M \sqrt{\frac{m}{M}} \times 0.8 v-m \times 0.6 v \\\\
\Rightarrow  16 m v =\sqrt{m M} \times 0.8 v \\\\
\Rightarrow  2 m =\sqrt{m M} \\\\
\Rightarrow  4 m^2 =m M \Rightarrow M=4 m
\end{array}
$$",mcq,jee-main-2019-online-12th-january-evening-slot
xOFjq4w5TNhYpRHQdk7JK,physics,center-of-mass,collision,"A simple pendulum, made of a string of length $$\ell $$ and a bob of mass m, is released from a small angle $${{\theta _0}}$$. It strikes a block of mass M, kept on a horizontal surface at its lowest point of oscillations, elastically. It
bounces back and goes up to an angle $${{\theta _1}}$$. Then M is given by : ","[{""identifier"": ""A"", ""content"": ""$${m \\over 2}\\left( {{{{\\theta _0} + {\\theta _1}} \\over {{\\theta _0} - {\\theta _1}}}} \\right)$$""}, {""identifier"": ""B"", ""content"": ""$${m \\over 2}\\left( {{{{\\theta _0} - {\\theta _1}} \\over {{\\theta _0} + {\\theta _1}}}} \\right)$$""}, {""identifier"": ""C"", ""content"": ""$$m\\left( {{{{\\theta _0} + {\\theta _1}} \\over {{\\theta _0} - {\\theta _1}}}} \\right)$$""}, {""identifier"": ""D"", ""content"": ""$$m\\left( {{{{\\theta _0} - {\\theta _1}} \\over {{\\theta _0} + {\\theta _1}}}} \\right)$$""}]","[""C""]",,"<img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734264972/exam_images/pnpxc6iwgd5vdrx0lrey.webp"" style=""max-width: 100%;  height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2019 (Online) 12th January Morning Slot Physics - Center of Mass and Collision Question 89 English Explanation"">
<br><br>v = $$\sqrt {2g\ell \left( {1 - \cos {\theta _0}} \right)} $$
<br><br>v<sub>1</sub> = $$\sqrt {2g\ell \left( {1 - \cos {\theta _1}} \right)} $$
<br><br>By momentum conservation
<br><br>m$$\sqrt {2gl\left( {1 - \cos {\theta _0}} \right)}  
$$<br>$$= M{V_m} - m\sqrt {2g\left( {1 - \cos \theta } \right)} $$
<br><br>$$ \Rightarrow $$$$m\sqrt {2g\ell } \left\{ {\sqrt {1 - \cos {\theta _0}}  + \sqrt {1 - \cos {\theta _1}} } \right\}$$<br><br>$$ = $$ MV<sub>m</sub>
<br><br>and&nbsp;&nbsp;e = 1 = $${{{V_m} + \sqrt {2g\ell \left( {1 - \cos {\theta _1}} \right)} } \over {\sqrt {2g\ell \left( {1 - \cos {\theta _0}} \right)} }}$$
<br><br>$$\sqrt {2g\ell } $$ $$\left( {\sqrt {1 - \cos {\theta _0}}  - \sqrt {1 - \cos {\theta _1}} } \right) $$<br>$$= $$ V<sub>m</sub>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;. . .(I)
<br><br>m$$\sqrt {2g\ell } \left( {\sqrt {1 - \cos {\theta _0}}  + \sqrt {1 - \cos {\theta _1}} } \right)$$<br>$$ = $$ MV<sub>M</sub>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;. . .(II)
<br><br>Dividing 
<br><br>$${{\left( {\sqrt {1 - \cos {\theta _0}}  + \sqrt {1 - \cos {\theta _1}} } \right)} \over {\left( {\sqrt {1 - \cos {\theta _0}}  + \sqrt {1 - \cos {\theta _1}} } \right)}} = {M \over m}$$
<br><br>By componendo divided
<br><br>$${{m - M} \over {m + M}}$$ = $${{\sqrt {1 - \cos {\theta _1}} } \over {\sqrt {1 - \cos {\theta _0}} }} = {{\sin \left( {{{{\theta _1}} \over 2}} \right)} \over {\sin \left( {{{{\theta _0}} \over 2}} \right)}}$$
<br><br>$$ \Rightarrow $$&nbsp;&nbsp;$${M \over m} = {{{\theta _0} - {\theta _1}} \over {{\theta _0} + {\theta _1}}} \Rightarrow M = {{{\theta _0} - \theta 1} \over {{\theta _0} + {\theta _1}}}$$",mcq,jee-main-2019-online-12th-january-morning-slot
RyQ4T0YCkL3iEzw2JKL8p,physics,center-of-mass,collision,"A body of mass 1 kg falls freely from a height of 100 m, on a platform mass 3 kg which is mounted on a spring having spring constant k = 1.25 $$ \times $$ 10<sup>6</sup>  N/m. The body sticks to the platform and the spring's maximum compression is found to be x. Given that g = 10 ms<sup>–2</sup>
, the value of x will be close to : ","[{""identifier"": ""A"", ""content"": ""8 cm""}, {""identifier"": ""B"", ""content"": ""4 cm""}, {""identifier"": ""C"", ""content"": ""40 cm""}, {""identifier"": ""D"", ""content"": ""80 cm""}]","[""B""]",,"velocity of 1 kg block just before it collides with 3kg block 
<br><br>= $$\sqrt {2gh}  = \sqrt {2000} $$ m/s
<br><br>Applying momentum conversation just before and just after collision. 
<br><br>1 $$ \times $$ $$\sqrt {2000} $$ = 4v $$ \Rightarrow $$&nbsp;v = $${{\sqrt {2000} } \over 4}$$ m/s
<br><br><img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734265728/exam_images/qmtmemrdworv9ooluskm.webp"" style=""max-width: 100%;  height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2019 (Online) 11th January Morning Slot Physics - Center of Mass and Collision Question 92 English Explanation"">
<br><br>initial compression of spring
<br><br>1.25 $$ \times $$ 10<sup>6</sup> x<sub>0</sub> = 30 $$ \Rightarrow $$ x<sub>0</sub> $$ \approx $$ 0
<br><br>applying work energy theorem, 
<br><br>W<sub>g</sub> + W<sub>sp</sub> = $$\Delta $$KE
<br><br>$$ \Rightarrow $$  &nbsp;&nbsp;40 $$ \times $$ x + $${1 \over 2}$$ $$ \times $$ 1.25 $$ \times $$ 10<sup>6</sup> (0<sup>2</sup> $$-$$ x<sup>2</sup>)
<br><br>= 0 $$-$$ $${1 \over 2}$$ $$ \times $$ 4 $$ \times $$ v<sup>2</sup>
<br><br>solving x $$ \approx $$ 4 cm",mcq,jee-main-2019-online-11th-january-morning-slot
yOqMeIm73bAqkicZ6LtId,physics,center-of-mass,collision,"A piece of wood of mass 0.03 kg is dropped from the top of a 100 m height building. At the same time, a bullet of mass 0.02 kg is fired vertically upward, with a velocity 100 ms<sup>–1</sup>, from the ground. The bullet gets embedded in the wood. Then the maximum height to which the combined system reaches above the top of the building before falling below is - (g = 10 ms<sup>–2</sup>)","[{""identifier"": ""A"", ""content"": ""30 m ""}, {""identifier"": ""B"", ""content"": ""40 m""}, {""identifier"": ""C"", ""content"": ""20 m""}, {""identifier"": ""D"", ""content"": ""10 m""}]","[""B""]",,"<img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734264437/exam_images/luzo4llr3tdlts6frj7c.webp"" style=""max-width: 100%;  height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2019 (Online) 10th January Morning Slot Physics - Center of Mass and Collision Question 93 English Explanation 1"">
<br>Time taken for the particles to collide, 
<br><br>t = $${f \over {{V_{rel}}}} = {{100} \over {100}} = 1$$ sec
<br><br>Speed of wood just before collision = gt = 10 m/s
<br><br>&amp; speed of bullet just before collision v-gt
<br><br>= 100 $$-$$ 10 = 90 m/s
<br><br>Now, conservation of linear momentum just before and after the collision - 
<br><br>$$-$$ (0.02) (1v) + (0.02) (9v) = (0.05)v
<br><br>$$ \Rightarrow $$&nbsp;&nbsp;  150  = 5v
<br><br>$$ \Rightarrow $$&nbsp;&nbsp;  v = 30 m/s
<br><br>Max. height reached by body h = $${{{v^2}} \over {2g}}$$
<br><br><img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734263593/exam_images/ofwdg54bhgf9i5vpwwdd.webp"" style=""max-width: 100%;  height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2019 (Online) 10th January Morning Slot Physics - Center of Mass and Collision Question 93 English Explanation 2"">
<br><br>h = $${{30 \times 30} \over {2 \times 10}}$$ = 45m
<br><br>$$ \therefore $$&nbsp;&nbsp;Height above tower = 40 m",mcq,jee-main-2019-online-10th-january-morning-slot
ZS4gWWYemjATkd9Cr9jgy2xukfrtrg65,physics,center-of-mass,collision,"Two bodies of the same mass are moving with the same speed, but in different directions in a
plane. They have a completely inelastic collision and move together thereafter with a final speed
which is half of their initial speed. The angle between the initial velocities of the two bodies (in
degree) is ________.",[],,120,"<img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734267164/exam_images/d9xgpotrwc6q37lnbm13.webp"" style=""max-width: 100%;height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2020 (Online) 6th September Morning Slot Physics - Center of Mass and Collision Question 62 English Explanation"">
<br><br>Momentum conservation along x,
<br><br>mv<sub>0</sub> × cos $$\theta $$ × 2 = 2m $$ \times $$ $$\left( {{{{v_0}} \over 2}} \right)$$
<br><br>$$ \Rightarrow $$ cos $$\theta $$ = $${1 \over 2}$$
<br><br>$$ \Rightarrow $$ $$\theta $$ = 60<sup>o</sup>
<br><br>$$ \therefore $$ 2$$\theta $$ = 120<sup>o</sup>",integer,jee-main-2020-online-6th-september-morning-slot
VKhgwb5YmY7b9fMoRCjgy2xukf3ufgfj,physics,center-of-mass,collision,"A block of mass 1.9 kg is at rest at the edge of a table, of height 1 m. A bullet of mass 0.1 kg
collides with the block and sticks to it. If the velocity of the bullet is 20 m/s in the horizontal
direction just before the collision then the kinetic energy just before the combined system strikes
the floor, is [Take g = 10 m/s<sup>2</sup>
 . Assume there is no rotational motion and loss of energy after the
collision is negligable.]","[{""identifier"": ""A"", ""content"": ""23 J""}, {""identifier"": ""B"", ""content"": ""21 J""}, {""identifier"": ""C"", ""content"": ""20 J""}, {""identifier"": ""D"", ""content"": ""19 J""}]","[""B""]",,"<img src=""https://res.cloudinary.com/dckxllbjy/image/upload/v1734267066/exam_images/oubyomaxlt5cjmbgbozw.webp"" style=""max-width: 100%;height: auto;display: block;margin: 0 auto;"" loading=""lazy"" alt=""JEE Main 2020 (Online) 3rd September Evening Slot Physics - Center of Mass and Collision Question 64 English Explanation"">
<br><br>Let velocity of block after collision = v
<br><br>Using momentum conservation,
<br><br>p<sub>i</sub> = p<sub>f</sub>
<br><br>0.1×20 = (1.9 + 0.1)V
<br><br>$$ \Rightarrow $$ 2 = 2 V
<br><br>$$ \Rightarrow $$ V = 1 m/sec
<br><br>Kinetic energy just before striking the floor
<br><br>= $${1 \over 2}m{v^2} + mgh$$
<br><br>= $${1 \over 2} \times 2{\left( 1 \right)^2} + 2 \times 10 \times 1$$
<br><br>= 21 J",mcq,jee-main-2020-online-3rd-september-evening-slot
